,itemA,itemB,freqAB,supportAB,freqA,supportA,freqB,supportB,confidenceAtoB,confidenceBtoA,lift
184,facial care,frozen appetizers sides,458,0.014976492139303613,12015,0.3928876704229976,194043,6.345160402154784,0.03811901789429879,0.0023603015826388993,0.0060075735644687205
11317,eye ear care,breakfast bakery,337,0.011019820635251785,8841,0.2890986179117538,249949,8.173273436084713,0.03811785997059156,0.0013482750481098144,0.0046637201445264955
12502,fresh dips tapenades,hot cereal pancake mixes,13513,0.4418719176384492,354614,11.595794287089545,157717,5.1573087570623315,0.038106222540565234,0.08567877907898325,0.007388780531780886
2122,grains rice dried goods,cookies cakes,5479,0.17916200967520632,143790,4.701899136922416,232719,7.609856493813531,0.03810417970651645,0.023543415019830784,0.00500721396487482
10606,pickled goods olives,preserved dips spreads,4282,0.1400203915731399,112381,3.6748322338582518,108461,3.546649157032771,0.03810252622774312,0.03947962862226975,0.010743246523888141
12335,soft drinks,oils vinegars,13402,0.4382422437793603,351800,11.503777149796967,243648,7.9672322199935515,0.0380955088118249,0.05500558182295771,0.004781523590617236
13438,packaged poultry,poultry counter,4488,0.14675654305937688,117846,3.85353644683051,128865,4.2138551518151965,0.03808360063133241,0.03482714468629962,0.009037709949504837
12465,popcorn jerky,hot cereal pancake mixes,6169,0.20172484717765066,162022,5.298081243218887,157717,5.1573087570623315,0.03807507622421647,0.03911436306802692,0.007382741274133937
10597,instant foods,preserved dips spreads,7627,0.2494011038132503,200349,6.551365117068427,108461,3.546649157032771,0.03806857034474841,0.0703202072634403,0.010733672449461473
9103,hot dogs bacon sausage,pickled goods olives,11584,0.378794071925094,304295,9.950374837400421,112381,3.6748322338582518,0.03806832185872262,0.10307792242460914,0.010359199940606328
11143,cookies cakes,tortillas flat bread,8858,0.2896545139081908,232719,7.609856493813531,192875,6.306967077223109,0.03806307177325444,0.045926117952041476,0.006035083314564122
470,muscles joints pain relief,instant foods,697,0.02279173585391838,18316,0.5989288865141593,200349,6.551365117068427,0.03805416029700808,0.003478929268426596,0.005808584870024215
11069,bread,popcorn jerky,22171,0.7249864786473807,582711,19.054512469401192,162022,5.298081243218887,0.03804802037373587,0.13683944155731936,0.0071814716738129005
856,diapers wipes,frozen pizza,920,0.03008378333659241,24184,0.7908111045784249,161746,5.289056108217909,0.03804168044988422,0.005687930458867607,0.0071925273000558055
11445,plates bowls cups flatware,butter,1624,0.05310441754198486,42697,1.3961818446983545,252881,8.269149145587853,0.038035459165749345,0.006421992953207239,0.004599682324758143
7014,cat food care,oral hygiene,2397,0.07838133549762175,63032,2.0611315557305354,63501,2.076467745279299,0.03802830308414774,0.03774743704823545,0.01831393874073044
2712,shave needs,canned jarred vegetables,390,0.01275290815355548,10256,0.33536878467401277,296478,9.694760778332874,0.038026521060842436,0.0013154433043935808,0.003922378481563888
8821,missing,coffee,2622,0.08573878250928837,68958,2.254910360135586,204738,6.694884383442671,0.03802314452275299,0.012806611376490931,0.0056794325853915
11099,deodorants,tortillas flat bread,561,0.01834456788242211,14758,0.4825831244363378,192875,6.306967077223109,0.03801328093237566,0.002908619572261828,0.006027188736985212
2586,eye ear care,frozen breakfast,336,0.01098712087075549,8841,0.2890986179117538,232311,7.596514989899044,0.03800475059382424,0.0014463370223536552,0.00500291918654258
951,fresh dips tapenades,frozen pizza,13477,0.44069472611658245,354614,11.595794287089545,161746,5.289056108217909,0.038004703706001446,0.08332199868930297,0.00718553611994234
3597,cream,packaged produce,11987,0.39197207701710135,315485,10.316285202113974,270227,8.836359260540604,0.037995467296384935,0.04435900187620039,0.004299900691686046
3587,oils vinegars,packaged produce,9256,0.3026690201777167,243648,7.9672322199935515,270227,8.836359260540604,0.037989230365116894,0.03425268385468514,0.00429919486578149
1926,more household,spices seasonings,653,0.021352946216081352,17194,0.5622397507493151,211542,6.917373581075468,0.03797836454577178,0.003086857456202551,0.005490286754162431
2745,bakery desserts,canned jarred vegetables,1294,0.04231349525820715,34075,1.1142444752112897,296478,9.694760778332874,0.03797505502567865,0.004364573425346906,0.003917069837406436
1294,latino foods,paper goods,2842,0.09293273069847352,74841,2.4472830746672964,240785,7.873612794240656,0.037973837869616923,0.011803060821895053,0.004822924223222382
438,mint gum,instant foods,847,0.027696700528362796,22308,0.7294663463833734,200349,6.551365117068427,0.03796844181459566,0.004227622798217112,0.005795500805729111
11409,fresh vegetables,breakfast bakery,129477,4.23386740768693,3410786,111.53189894726378,249949,8.173273436084713,0.037961044756252664,0.5180136747896571,0.004644533803146239
2573,air fresheners candles,frozen breakfast,749,0.024492123607725777,19731,0.6451990532764182,232311,7.596514989899044,0.037960569661953276,0.0032241262789966894,0.004997103239107512
3621,air fresheners candles,nuts seeds dried fruit,749,0.024492123607725777,19731,0.6451990532764182,304372,9.952892719266636,0.037960569661953276,0.002460804541810679,0.0038140237951595586
1978,soft drinks,spices seasonings,13353,0.4366399553190418,351800,11.503777149796967,211542,6.917373581075468,0.03795622512791359,0.0631222168647361,0.005487086201582943
504,baking ingredients,instant foods,12340,0.40351509388429385,325130,10.63167443068075,200349,6.551365117068427,0.03795404914957094,0.061592521050766416,0.0057933039101558175
11453,cleaning products,butter,4456,0.1457101505954954,117406,3.83914855045214,252881,8.269149145587853,0.03795376726913445,0.01762093632973612,0.004589803207187929
9108,frozen breads doughs,pickled goods olives,1521,0.049736341798866365,40077,1.3105084617180587,112381,3.6748322338582518,0.03795194251066697,0.013534316299018518,0.010327530645071314
5565,shave needs,facial care,389,0.012720208389059183,10256,0.33536878467401277,12015,0.3928876704229976,0.03792901716068643,0.032376196421140244,0.09653908741867778
12834,instant foods,tea,7599,0.24848551040735403,200349,6.551365117068427,248088,8.112419174357106,0.03792881421918752,0.03063026023024088,0.0046754011847758474
136,breakfast bakery,doughs gelatins bake mixes,9478,0.3099283678958944,249949,8.173273436084713,105845,3.4611065731104604,0.037919735626067715,0.089546034295432,0.010955957242307522
6221,soap,hair care,2421,0.07916612984553285,63851,2.087912662853002,31883,1.0425665914354085,0.037916399116693554,0.07593388326067183,0.03636832354707449
703,indian foods,soft drinks,602,0.01968525822677025,15879,0.5192395604366857,351800,11.503777149796967,0.03791170728635304,0.001711199545196134,0.0032955877702326797
535,nuts seeds dried fruit,instant foods,11535,0.3771917834647755,304372,9.952892719266636,200349,6.551365117068427,0.0378977041252152,0.05757453244089065,0.005784703408832979
13126,cold flu allergy,fresh dips tapenades,978,0.031980369677377586,25812,0.8440463211783948,354614,11.595794287089545,0.03788935378893538,0.0027579283389826685,0.0032675082750580012
3026,trail mix snack mix,canned meals beans,1325,0.043327187957592335,34993,1.1442628590188895,269952,8.827366825304123,0.03786471580030292,0.004908279990516834,0.004289468937867368
9090,specialty cheeses,pickled goods olives,3112,0.10176166711247346,82217,2.6884765375919764,112381,3.6748322338582518,0.03785105270199594,0.027691513690036574,0.01030007638260418
185,baking supplies decor,frozen appetizers sides,891,0.02913549016619982,23541,0.7697851560073065,194043,6.345160402154784,0.03784885943672741,0.004591765742644671,0.005964996475719373
9729,canned meals beans,frozen vegan vegetarian,10217,0.3340934938586572,269952,8.827366825304123,99106,3.2407428601699215,0.03784746917970602,0.10309163925493914,0.011678639994819452
13093,butter,fruit vegetable snacks,9570,0.31293674622955364,252881,8.269149145587853,174940,5.72049680098204,0.03784388704568552,0.05470447010403567,0.0066154895916013525
909,coffee,frozen pizza,7748,0.2533577753173022,204738,6.694884383442671,161746,5.289056108217909,0.037843487774619274,0.0479022665166372,0.00715505507983167
12458,frozen appetizers sides,hot cereal pancake mixes,7337,0.23991817210932448,194043,6.345160402154784,157717,5.1573087570623315,0.03781120679437032,0.046520032716828245,0.007331577102610406
121,canned jarred vegetables,doughs gelatins bake mixes,11210,0.36656436000347925,296478,9.694760778332874,105845,3.4611065731104604,0.03781056267244112,0.10590958477018281,0.010924414453514261
8897,bulk dried fruits vegetables,coffee,648,0.02118944739359987,17142,0.5605393629955077,204738,6.694884383442671,0.03780189009450473,0.003165020660551534,0.005646384303214223
12426,frozen meals,hot cereal pancake mixes,14706,0.48088273668253045,389178,12.726028947139522,157717,5.1573087570623315,0.0377873363859211,0.09324296049252777,0.007326948640446583
2710,facial care,canned jarred vegetables,454,0.014845693081318428,12015,0.3928876704229976,296478,9.694760778332874,0.03778610070744902,0.001531310923576117,0.003897579483539023
11782,indian foods,cream,600,0.01961985869777766,15879,0.5192395604366857,315485,10.316285202113974,0.03778575477045154,0.001901833684644278,0.0036627287856202955
13139,eye ear care,fresh dips tapenades,334,0.010921721341762896,8841,0.2890986179117538,354614,11.595794287089545,0.03777853184028956,0.0009418691873417293,0.0032579511937661045
7905,eye ear care,energy sports drinks,334,0.010921721341762896,8841,0.2890986179117538,102465,3.3505813691129793,0.03777853184028956,0.003259649636461231,0.011275216948481664
8785,beers coolers,coffee,1797,0.05876147679984409,47578,1.5557893952047759,204738,6.694884383442671,0.03776955735844297,0.008777071183659115,0.00564155483429289
11304,air fresheners candles,breakfast bakery,745,0.024361324549740593,19731,0.6451990532764182,249949,8.173273436084713,0.037757842988191175,0.0029806080440409844,0.004619672066945862
7668,first aid,dish detergents,406,0.013276104385496215,10753,0.35162056762867194,94537,3.0913376361863443,0.037756905049753556,0.004294614806901001,0.012213775877400662
11295,first aid,breakfast bakery,406,0.013276104385496215,10753,0.35162056762867194,249949,8.173273436084713,0.037756905049753556,0.001624331363598174,0.004619557310178582
11990,popcorn jerky,asian foods,6117,0.20002445942384323,162022,5.298081243218887,166161,5.4334255684690556,0.037754132154892546,0.03681369274378465,0.006948495323831279
12723,condiments,grains rice dried goods,8358,0.2733046316600428,221399,7.239695159715459,143790,4.701899136922416,0.037750848016477045,0.058126434383475915,0.00802885109126065
249,packaged seafood,frozen appetizers sides,786,0.025702014894088736,20824,0.68093989587087,194043,6.345160402154784,0.03774490971955436,0.0040506485675855354,0.005948613955722283
9382,frozen dessert,buns rolls,725,0.023707329259814672,19208,0.6280970764448555,112412,3.6758459265576366,0.037744689712619746,0.006449489378358183,0.010268300267951372
9135,packaged cheese,pickled goods olives,36870,1.205640316978437,976939,31.945675227247012,112381,3.6748322338582518,0.03774032974423173,0.32808036945747054,0.010269946311156549
8875,hot dogs bacon sausage,coffee,11480,0.3753932964174792,304295,9.950374837400421,204738,6.694884383442671,0.03772654825087497,0.056071662319647546,0.005635130659489458
8965,other,other,1353,0.04424278136348862,35884,1.1733983491850892,35884,1.1733983491850892,0.037704826663694124,0.037704826663694124,0.032133014921897296
12861,fresh herbs,tea,14214,0.46479445255035273,377003,12.327909314397118,248088,8.112419174357106,0.03770261775105238,0.05729418593402342,0.004647518445573942
11985,coffee,asian foods,7719,0.25240948214690956,204738,6.694884383442671,166161,5.4334255684690556,0.037701843331477296,0.046454944301009264,0.006938871777367574
12418,frozen vegan vegetarian,hot cereal pancake mixes,3735,0.12213362039366592,99106,3.2407428601699215,157717,5.1573087570623315,0.037686921074405175,0.02368165765263098,0.007307478153755549
1498,beers coolers,condiments,1793,0.0586306777418589,47578,1.5557893952047759,221399,7.239695159715459,0.03768548488797343,0.00809850089657135,0.00520539664400104
133,pasta sauce,doughs gelatins bake mixes,8215,0.2686285653370724,218021,7.129235355246971,105845,3.4611065731104604,0.037679856527582205,0.07761349142614199,0.010886650188791994
1924,diapers wipes,spices seasonings,911,0.029789485456125746,24184,0.7908111045784249,211542,6.917373581075468,0.037669533575917964,0.004306473418990083,0.005445641056451566
879,tofu meat alternatives,frozen pizza,4864,0.1590516545099842,129151,4.223207284461138,161746,5.289056108217909,0.03766134214988656,0.030071841034708738,0.007120616869873999
113,soup broth bouillon,doughs gelatins bake mixes,13016,0.42562013468379,345630,11.302019602854822,105845,3.4611065731104604,0.0376587680467552,0.12297227077330058,0.010880557200789011
11991,cereal,asian foods,14163,0.4631267645610416,376194,12.301455204919614,166161,5.4334255684690556,0.03764812835930398,0.08523660786827235,0.006928985753993105
1149,packaged produce,soup broth bouillon,10173,0.3326547042208202,270227,8.836359260540604,345630,11.302019602854822,0.03764612714495592,0.029433208922836556,0.0033309203547520596
11916,dog food care,asian foods,1279,0.041822998790762705,33976,1.1110071985261563,166161,5.4334255684690556,0.03764421944902283,0.007697353771342252,0.006928266334865727
12030,milk,asian foods,33273,1.08801926408526,883960,28.9052838241459,166161,5.4334255684690556,0.0376408434770804,0.20024554498347988,0.006927645000884082
11133,ice cream ice,tortillas flat bread,18645,0.6096871090334408,495340,16.19750134559531,192875,6.306967077223109,0.03764081237130052,0.09666882696046665,0.005968132053080793
893,latino foods,frozen pizza,2816,0.0920825368215698,74841,2.4472830746672964,161746,5.289056108217909,0.03762643470824815,0.017410013230620847,0.007114016932016623
11179,water seltzer sparkling water,tortillas flat bread,31095,1.0167991770123272,826611,27.029985030047815,192875,6.306967077223109,0.037617452465549095,0.16121840570317567,0.00596442822753907
11006,ice cream ice,popcorn jerky,18631,0.6092293123304926,495340,16.19750134559531,162022,5.298081243218887,0.03761254895627246,0.11499055683796028,0.007099277498700773
